station,time,temp_celsius,humidity,wind_speed,weather,rain_amount,snow_amount
Berlin Gesundbrunnen,2025-02-11 05:00:00,-1.77,57,7.96,scattered clouds,0.0,0.0
Berlin Gesundbrunnen,2025-02-11 06:00:00,-1.83,56,8.0,scattered clouds,0.0,0.0
Berlin Gesundbrunnen,2025-02-11 07:00:00,-2.24,58,8.09,few clouds,0.0,0.0
Berlin Gesundbrunnen,2025-02-11 08:00:00,-3.03,99,8.47,clear sky,0.0,0.0
Berlin Gesundbrunnen,2025-02-11 09:00:00,-2.11,54,8.42,clear sky,0.0,0.0
Berlin Gesundbrunnen,2025-02-11 10:00:00,-1.17,50,8.48,few clouds,0.0,0.0
Berlin Gesundbrunnen,2025-02-11 11:00:00,-0.03,46,8.27,few clouds,0.0,0.0
Berlin Gesundbrunnen,2025-02-11 12:00:00,1.08,44,8.47,scattered clouds,0.0,0.0
Berlin Gesundbrunnen,2025-02-11 13:00:00,1.89,45,8.09,scattered clouds,0.0,0.0
Berlin Gesundbrunnen,2025-02-11 14:00:00,2.42,46,7.88,overcast clouds,0.0,0.0
Berlin Gesundbrunnen,2025-02-11 15:00:00,2.28,48,8.13,overcast clouds,0.0,0.0
Berlin Gesundbrunnen,2025-02-11 16:00:00,1.68,49,8.04,overcast clouds,0.0,0.0
Berlin Gesundbrunnen,2025-02-11 17:00:00,1.48,50,7.89,overcast clouds,0.0,0.0
Berlin Gesundbrunnen,2025-02-11 18:00:00,1.33,51,7.55,light snow,0.0,0.17
Berlin Gesundbrunnen,2025-02-11 19:00:00,1.34,53,7.64,overcast clouds,0.0,0.1
Berlin Gesundbrunnen,2025-02-11 20:00:00,1.34,54,7.42,overcast clouds,0.0,0.1
Berlin Gesundbrunnen,2025-02-11 21:00:00,0.71,55,7.1,light snow,0.0,0.27
